geometry/type,geometry/coordinates/0,geometry/coordinates/1,type,properties/state,properties/code,properties/name,properties/zone,properties/address,geometry
Point,74.5819742755,25.487150094300002,Feature,,DWL,DHUWALA,,,
Point,76.533248,15.230476,Feature,,BYO,BAYALUVADDIGERI,,,
Point,75.79810400000001,30.375339,Feature,,RJMA,RAJOMAJRA,,,
Point,78.901334,19.86677,Feature,Maharashtra,LNT,LINGTI,?,"State Highway 234, Maharashtra",
Point,74.38867400000001,24.363232999999997,Feature,,BYE,BANSI BOHERA,,,
Point,70.67825500000001,22.930873000000002,Feature,,PPS,PIPILIYA ROAD,,,
Point,79.6671534143,17.9512834252,Feature,,SQZ,VANCHANGIRI,,,
Point,76.21149321899999,30.3358409881,Feature,,KLMJ,Kalhe Majra,,,
Point,85.5410748871,23.712696086799998,Feature,,KMHT,KARMAHAT,,,
Point,79.65593299999999,10.980702,Feature,,KLMD,Kollumangudi,,,
Point,73.17783,22.318357,Feature,,BDA,VADODARA C CABIN,,,
Point,88.11348526,26.52752005,Feature,,GAGA,Galgalia,,,
Point,83.466008,25.847026,Feature,,NAKD,NAIK DIH,,,
Point,80.1127146875,21.1558479072,Feature,,KSIH,Khodseoni,,,
Point,77.001342,10.653079,Feature,,POY,POLLACHI JN,,,
Point,84.2113217236,25.158611596700002,Feature,,BRIH,Bairi Halt,,,
Point,76.455842,25.121481000000003,Feature,,SDLK,SUNDLAK,,,
Point,76.74656300000001,28.796977000000002,Feature,Haryana,ISM,ISMAILA HARYANA,NR,"National Highway 10, Haryana",
Point,84.981145,26.894084,Feature,,PPK,Pachpokharia,,,
Point,70.768891,23.47934,Feature,,KYG,KIDIYANAGA,,,
Point,78.0723825452,10.5893388627,Feature,,VBU,VEMBUR,,,
Point,79.6509052,10.8837044,Feature,,NNM,Nannilam,,,
Point,91.642769,26.463321,Feature,,KYO,KHANDIKAR,,,
Point,75.228493,31.856906,Feature,,BATM,Batala Sugar Mills,,,
Point,85.417826,24.859600999999998,Feature,,HIS,Hisua,,,
Point,78.189646,21.930346999999998,Feature,,LLD,Lalavadi,,,
Point,81.253954,25.947848999999998,Feature,,IDS,Ishardaspur,,,
Point,79.922584,23.037538,Feature,,CGE,Charghat Pipari,,,
Point,81.300896,21.197156,Feature,,DLCB,Durg Link Cabin,,,
Point,85.35368317140001,24.9197820804,Feature,,SRSO,Sarsoo,,,
Point,76.809686,25.865541,Feature,,DGPI,Durgapuri,,,
Point,77.86536472,13.39218973,Feature,,IDT,Sidlaghatta,,,
Point,81.01527999999999,26.122334,Feature,,BYQ,Bahai,,,
Point,75.757499,23.173483,Feature,,SPBG,Sipra Bridge,,,
Point,86.650295,22.107567000000003,Feature,,BWO,Buramara,,,
Point,77.9110166815,12.559346408400001,Feature,,PRNT,Periyanagathunai,,,
Point,72.52010800000001,23.212087,Feature,,IFFC,Iffco Cabin,,,
Point,88.129704,26.426933,Feature,,TKG,Thakurganj,,,
Point,88.384065,26.716817,Feature,,MTRA,Matigara,,,
Point,78.923701,21.914681,Feature,Madhya Pradesh,BRKH,Bisapur Kalan Halt,SECR,"State Highway 19, Madhya Pradesh",
Point,76.888897,30.782451000000002,Feature,,SUPR,Surajpur,,,
Point,75.593582,12.794145,Feature,,HMB,Harebetta,,,
Point,84.357082,26.527558,Feature,,SSU,Sasa Musa,,,
Point,86.586249,20.279033000000002,Feature,,BGDI,Bagadia Ph,,,
Point,88.179429,26.310567000000002,Feature,,POT,Pothia,,,
Point,83.982606,26.897709199999998,Feature,,POU,Padrauna,,,
Point,77.03168600000001,26.756164000000002,Feature,Rajasthan,HAN,HINDAUN CITY,WCR,"Karauli, Rajasthan",
Point,76.07141899999999,32.079397,Feature,Himachal Pradesh,MGRP,MEGH RAJ PURA,NR,"State Highway 22, Himachal Pradesh",
Point,79.0528523303,22.0597389624,Feature,,GPSA,Ghatparsia Halt,,,
Point,77.92678000000001,26.054864000000002,Feature,Madhya Pradesh,GHAI,GHATIGAON,WCR,"Ghatigaon, Madhya Pradesh",
Point,72.58875599999999,23.067094,Feature,,SBIC,SABARMATI BRIDGE,,,
Point,94.686324,27.056054999999997,Feature,,DSX,DESANG,,,
Point,73.209986,23.604089,Feature,,SUC,Sunak,,,
Point,76.642615,21.938836,Feature,,CKKD,CHARKHERA KHURD,,,
Point,76.363817,9.386059,Feature,Kerala,AMPA,AMBALAPUZHA,SR,"ph 0477-2272620, Kerala",
Point,72.57027500000001,23.101488,Feature,,SBID,SABARMATI D CABIN,,,
Point,76.0614295142,28.8992313011,Feature,,SUI,Sui,,,
Point,75.636644,31.516333,Feature,,MHWL,MACHROWAR,,,
Point,73.8612473071,30.0390118497,Feature,,KTLN,KHAT LABANA,,,
Point,74.463659,27.708763,Feature,Rajasthan,SUJH,Sujangarh,NWR,"Sujangarh, Rajasthan",
Point,75.057507,23.414967,Feature,,NTDM,NITYANAND DHAM,,,
Point,84.231178,18.605282,Feature,Andhra Pradesh,TEK,Tekkali Halt,ECoR,"Tekkali, Andhra Pradesh",
Point,89.594991,26.486646999999998,Feature,,SLBS,SALSALA BARI,,,
Point,71.6653966,22.182670599999998,Feature,,BTDF,BOTAD JN,,,
Point,72.56375499999999,23.083452,Feature,,SBIS,SABARMATI SOUTH,,,
Point,78.146705,13.244119000000001,Feature,,GJT,Gannaghatta,,,
Point,74.703438,30.206149,Feature,,DQV,DAULA KOT BHAI,,,
Point,75.1389845972,30.2258549701,Feature,,LHK,LAIHRA KHANA,,,
Point,78.171853,13.274642,Feature,,DNU,Dalsanur,,,
Point,85.3879062933,25.6720446969,Feature,,GKHT,GRAM KHARIKA,,,
Point,78.52847299999999,17.476299,Feature,Andhra Pradesh,RKO,RAMAKRISHNAPURAM GATE,SCR,"Secunderabad, Andhra Pradesh",
Point,79.71680900000001,20.515625999999997,Feature,,MWG,Mindala,,,
Point,77.31954,28.673349,Feature,,DSAP,DELHI SHAHDARA A PANEL,,,
Point,91.143131,25.984617,Feature,,SNCA,SONACHARA,,,
Point,83.836714,26.90674,Feature,,RKL,Ramkola,,,
Point,74.966758,29.922760999999998,Feature,,RKK,Ratangarh Kanakwal,,,
Point,94.273103,26.692531,Feature,,DLGS,Duklangia,,,
Point,84.7728427332,26.229288579,Feature,,KTLP,Katalpur Halt,,,
Point,94.85767,27.32406,Feature,,SETB,Sessa,,,
Point,87.135054,25.823021,Feature,Bihar,AUI,Aurahi,ECR,"Purnia, Bihar",
Point,75.974542,29.043935,Feature,,AUN,Aurang Nagar,,,
Point,74.95528499999999,30.008326,Feature,,BNLS,Bangi Nihal Singh,,,
Point,80.190689,26.016513,Feature,Uttar Pradesh,HAR,Hamirpur Road,NCR,"Hamirpur, Uttar Pradesh",
Point,73.290406,19.009064,Feature,,WTP,Water Pipe,,,
Point,84.8337491992,25.9530212347,Feature,,SLHI,Shilhauri Halt,,,
Point,88.342388,26.836122,Feature,West Bengal,RTG,Rangtong,NFR,"Hill Cart Rd, West Bengal",
Point,75.908903,12.969667999999999,Feature,,BLLT,Ballupete,,,
Point,84.573582,26.373540000000002,Feature,,RTU,Ratan Sarai,,,
Point,76.425807,28.453681,Feature,Haryana,SDRA,Sudharana,NWR,"Sudharana, Haryana",
Point,81.538335,16.543097,Feature,Andhra Pradesh,BVRM,Bhimavaram Junction,SCR,"Bhimavaram, Andhra Pradesh",
Point,85.798221,21.426066,Feature,Orissa,NKW,Nilakantheswar,ECoR,"Orissa, Orissa",
Point,79.858161,22.798847000000002,Feature,Madhya Pradesh,SKY,Shikara,SECR,"Shikara - Dhooma Rd, Madhya Pradesh",
Point,93.093936,25.5507,Feature,,DJB,DIJAOBRA,,,
Point,75.60251865000001,15.59262851,Feature,Karnataka,BLR,BALGANUR,SWR,"Gadag, Karnataka",
Point,84.48696237120001,27.0516270621,Feature,,MSHW,MUSHARWA HALT,,,
Point,79.89076200000001,25.228309,Feature,,CHIT,CHITHARI HALT,,,
Point,71.7400647568,22.8387443721,Feature,,BRGP,BAJRANGPURA,,,
Point,79.7978789,23.1697663,Feature,Madhya Pradesh,BRGT,BHERAGHAT,WCR,"Bheraghat, Madhya Pradesh",
Point,75.64132599999999,31.579622,Feature,,SWU,SANAURA,,,
Point,82.588309,24.210039,Feature,Madhya Pradesh,MHDA,MAHDEIYA,ECR,"Singrauli, Madhya Pradesh",
Point,76.3562287756,21.7849180856,Feature,,BRGJ,BARGAON GUJAR,,,
Point,75.051031,23.383691,Feature,,DHWS,DHOSAWAS,,,
Point,76.686919,10.641667,Feature,,VDK,VADAKANNIKAPURM,,,
Point,75.101024,23.808778,Feature,,KHNR,KACHNARA,,,
Point,76.77172300000001,10.626386,Feature,,MMDA,MUTHALAMADA,,,
Point,70.9335792004,22.7223787434,Feature,,DV,DHUVA,,,
Point,74.957082,12.875341,Feature,,FRG,Faringapete Halt,,,
Point,71.276337,23.767566,Feature,,CASA,CHHANSARA,,,
Point,71.181545,23.759161000000002,Feature,Gujarat,SNLR,SANTALPUR,WR,"Santalpur, Gujarat",
Point,70.620232,23.380465,Feature,,SIA,SHIVLANKHA,,,
Point,73.971244,25.080389,Feature,,SNMR,Soniyana Mewar,,,
Point,72.38875601560001,23.606146717799998,Feature,,MSHM,MAHESANA,,,
Point,78.25971,27.416456999999998,Feature,Uttar Pradesh,SWW,Shahanagar Timarua,NCR,"Shahnagar, Uttar Pradesh",
Point,84.89193900000001,26.948956,Feature,,NKV,NAKARDEI,,,
Point,85.389062,26.678676999999997,Feature,,MMDL,MOHINI MANDAL(H,,,
Point,91.72046680000001,26.526055630000002,Feature,,GVR,GORESUAR,,,
Point,76.271,10.759868,Feature,,SRRB,SHORANUR B CABIN,,,
Point,91.840413,26.626143000000003,Feature,,KBY,KHOIRABARI,,,
Point,84.912165,22.237662,Feature,,PCAB,PCAB,,,
Point,91.912274,26.658355,Feature,,TNL,TANGLA,,,
Point,78.224585,27.382935,Feature,,SWT,Shivwala Tehu,,,
Point,79.088256,21.145332,Feature,,NGPB,Nagpur (Se),,,
Point,76.6601677197,12.4115632692,Feature,,PLHL,PALLAHALLI HALT,,,
Point,88.442721,26.682355,Feature,,NJPS,New Jalpaiguri,,,
Point,77.15025299999999,27.443262999999998,Feature,,BARS,Barsana,,,
Point,75.847166,22.691279,Feature,Madhya Pradesh,LKMN,Lokmanya Nagar,WR,"Indore, Madhya Pradesh",
Point,72.38937,23.603326,Feature,,MSHF,Mahesana,,,
Point,74.68691899999999,24.958315,Feature,,TVTN,Thambawati Nagri,,,
Point,84.326498,26.564981,Feature,,SPYA,Sipaya,,,
Point,85.369793,26.17489,Feature,,JUBS,Jubbasahani,,,
Point,87.850571,22.096296,Feature,,LSGS,Lavan Satyagraha Smarak P.H,,,
Point,86.9845895752,25.1553455368,Feature,,HPLB,Hatpuraini,,,
Point,88.493624,22.402193,Feature,West Bengal,CHT,Champahati,ER,"Baruipur-Champahati Rd, West Bengal",
Point,85.41562499999999,24.877385999999998,Feature,,MMDP,Mohamadpur,,,
Point,76.71037,14.674986,Feature,,NEHL,Nethranahalli H,,,
Point,82.680149,22.342991,Feature,,KBS,Kusmuda Block Station,,,
Point,75.584174,12.755498000000001,Feature,,SVGL,Shrivagilu,,,
Point,77.892616,17.448472,Feature,,GVP,Gate Vanampalli,,,
Point,83.791513,26.085299,Feature,,GOX,GOBINDPUR DUGLI,,,
Point,77.22272699999999,26.176561,Feature,Madhya Pradesh,KAKN,Kaimarkalan,NCR,"Kaimarkalan, Madhya Pradesh",
Point,84.77836099999999,26.994131,Feature,,BLV,Bhelwa,,,
Point,89.887371,26.09571,Feature,,BLF,Balajan,,,
Point,87.638201,21.727401,Feature,,APRD,Ashapurna Devi,,,
Point,75.8986612061,13.327121199099999,Feature,,KNVH,Kanivehalli,,,
Point,94.85643400000001,27.117144,Feature,,SEPN,SEPON,,,
Point,79.932199,23.156295999999998,Feature,Madhya Pradesh,HBG,HOWBAGH JABALPUR,WCR,"Jabalpur, Madhya Pradesh",
Point,75.059067,32.559965,Feature,,BHBT,BLOCK HUT BASANTPUR,,,
Point,77.59293500000001,19.167016,Feature,,JMBL,JAMBHALI HALT,,,
Point,85.445955,26.631615,Feature,,TNNH,TAPASWINARAYAN NAGAR HALT,,,
Point,78.52024899999999,17.428299000000003,Feature,,STDB,SITAFALMANDI B,,,
Point,79.34081,11.966731999999999,Feature,,AYD,AYANDUR,,,
Point,76.045323,23.040004,Feature,Madhya Pradesh,AJKI,AJITKHERI,WR,"Devas, Madhya Pradesh",
Point,75.136269,17.265553999999998,Feature,,MSDG,MASOBA DONGARGAON,,,
Point,72.925984,20.906867,Feature,,HXR,HANSAPORE,,,
Point,80.6476081836,16.5253522399,Feature,,MDUN,Madhura Nagar,,,
Point,74.306568,15.31821,Feature,,DDS,DUDH SAGAR,,,
Point,74.266275,24.459564,Feature,,KFN,KANOR,,,
Point,79.75366600000001,11.694558,Feature,Tamil Nadu,CQS,CAPPER QUARRY,SR,"Cuddalore Township, Tamil Nadu",
Point,78.929033,10.788547000000001,Feature,Tamil Nadu,AYN,AIYANAPURAM,SR,"Chinnakankeyampatti, Tamil Nadu",
Point,73.871319,30.056984,Feature,Rajasthan,FTH,FATUHI,NR,"National Highway 15, Rajasthan",
Point,85.5426915326,25.6487380699,Feature,,BDUA,BASUDEOPUR CHANDAIL HALT,,,
Point,77.854259,21.26585,Feature,,KLVR,Kolvihir,,,
Point,75.155355,15.348063,Feature,,HBQ,HUBLI EAST CAB,,,
Point,71.672422,24.082494,Feature,,MITA,MITHA,,,
Point,75.2170497089,26.8333020399,Feature,,BNWS,BHANWASA,,,
Point,70.908462,23.533540000000002,Feature,,BUBR,BHUTAKIA BHIMSA,,,
Point,74.775574,26.540366000000002,Feature,Rajasthan,GEK,GEGAL AKHRI,NWR,"Kishangarh, Rajasthan",
Point,77.345001,29.505405,Feature,Uttar Pradesh,SLWR,SILAWAR,NR,"State Highway 57, Uttar Pradesh",
Point,83.888267,21.809025000000002,Feature,,LJKR,LAJKURA CABIN,,,
Point,87.307379,22.42498,Feature,West Bengal,MDN,MIDNAPORE,SER,"Medinipur, West Bengal",
Point,86.748784,23.482582,Feature,West Bengal,MYX,METYAL SOHAR,SER,"West Bengal, West Bengal",
Point,83.052288244,24.2769136737,Feature,,JGF,JOGIDIH,,,
Point,80.73642199999999,23.859295,Feature,Madhya Pradesh,PWK,PIPARIYA KALAN,WCR,"State Highway 11, Madhya Pradesh",
Point,77.05598099999999,30.889186,Feature,Himachal Pradesh,KMTI,Kumarhatti,NR,"Kumarhatti, Himachal Pradesh",
Point,77.145074025,28.6469294838,Feature,Delhi NCT,KRTN,KIRTI NAGAR,NR,"Kirti Nagar, Delhi NCT",
Point,78.19753187,9.537360695,Feature,,TCH,Tiruchchuli,,,
Point,86.69287100000001,23.492772000000002,Feature,,ADRE,ADRA EAST CABIN,,,
Point,75.764732,28.484266,Feature,,KLSP,Kushal Pura,,,
Point,84.8493670618,25.995645525199997,Feature,,TERH,Terha Halt,,,
Point,83.306841,27.154414,Feature,Uttar Pradesh,LVR,Lokvidyapith Nagar,NER,"National Highway 29, Uttar Pradesh",
Point,83.14744900000001,18.018465,Feature,,LVK,Lakkavarapukota,,,
Point,84.311942,26.586308000000002,Feature,,JGP,Jalalpur,,,
Point,79.159229,21.141189,Feature,,BNWD,Bhandewadi Halt,,,
Point,87.79556600000001,21.974916,Feature,,HEN,Heria Ph,,,
Point,79.83489,22.879170000000002,Feature,Madhya Pradesh,KDHI,Kaladehi,SECR,"National Highway 7, Madhya Pradesh",
Point,83.156976,25.296734999999998,Feature,,ICBN,Icbn,,,
Point,85.43383,22.024168000000003,Feature,,JBCN,Joda Block Cabin,,,
Point,88.124798,26.484618,Feature,,PPTN,Piprithan,,,
Point,79.683653,21.677859,Feature,,SKLI,Sukli,,,
Point,85.2261571069,25.1913324416,Feature,,ANGM,Aungari Dham,,,
Point,87.734128,21.788742999999997,Feature,West Bengal,KATI,Kanthi P Halt,?,"Kanthi, West Bengal",
Point,78.54142999999999,9.880423,Feature,Tamil Nadu,NTS,Nattrasankottai,SR,"Madurai - Thondi Rd, Tamil Nadu",
Point,75.45245,28.594924,Feature,,KDHN,Kandharan Halt,,,
Point,75.5683413623,28.5476822027,Feature,,BWBN,Bewar Bhojan,,,
Point,84.8211345959,26.069449321900002,Feature,,GNDM,Gunrajpur Dhama,,,
Point,75.412296,29.322476,Feature,,KBKN,Khabra Kalan,,,
Point,73.929025,25.427702,Feature,,KRKM,Khara-Kameri,,,
Point,73.65228900000001,29.342839,Feature,,JES,Jaitsar,,,
Point,78.739109,27.850344000000003,Feature,,GGG,Gangagarh Halt,,,
Point,75.102087,23.687953,Feature,,MDLM,MUNDALARAM,,,
Point,81.3984808771,25.149062471199997,Feature,Uttar Pradesh,KTDD,KATAIYA DANDI,NCR,"Kataiya, Uttar Pradesh",
Point,87.6115177704,23.9163057543,Feature,,KNRI,KUNURI,,,
Point,74.06853600000001,24.570580999999997,Feature,,KHW,KHERODA,,,
Point,72.67795462,25.860076969999998,Feature,Rajasthan,AJIT,AJIT,NWR,"State Highway 68, Rajasthan",
Point,85.46359199999999,23.640520000000002,Feature,,BKAC,BARKAKANA AVOIDING CABIN,,,
Point,76.421027,32.110941000000004,Feature,Himachal Pradesh,CMMG,CHAMUNDA MARG,NR,"Chamunda Marg, Himachal Pradesh",
Point,73.27608000000001,18.997761,Feature,,X108,Aman Lodge,,,
Point,75.932732,32.215731,Feature,Himachal Pradesh,BLDL,BALLE-DA-PIR-LA,NR,"Balle da pir larath, Himachal Pradesh",
Point,88.214928,22.199323,Feature,West Bengal,GURN,Gurudas Nagar,ER,"Diamond Harbour Rd, West Bengal",
Point,71.7894786566,21.748110299,Feature,Gujarat,SOA,SANOSRA,WR,"State Highway 25, Gujarat",
Point,78.278043,29.079065999999997,Feature,,BGRR,BAGARPUR HALT,,,
Point,74.61843900000001,30.942486,Feature,Punjab,FZR,FIROZPUR CANT,NR,"Firozpur, Punjab",
Point,93.17674000000001,25.750176,Feature,,LMGF,LUMDING JN,,,
Point,74.686507,26.464294,Feature,,MDJN,Madar Jn,,,
Point,76.408316,9.3702,Feature,,TZH,TAKAZHI,,,
Point,72.85641199999999,19.228739,Feature,Maharashtra,BVI,BORIVALI,WR,"Mumbai, Maharashtra",
Point,79.1235368176,12.849960168399999,Feature,,PNTR,PENNATHUR HALT,,,
Point,71.13394,23.72788,Feature,,GM,GARMADI,,,
Point,79.622949,11.784898,Feature,Tamil Nadu,MBU,MELPATTAM BAKKAM,SR,"Pattampakkam, Tamil Nadu",
Point,72.9756196179,22.879185725,Feature,,BANR,Bhaner,,,
Point,79.753441,11.748845000000001,Feature,Tamil Nadu,CUD,TIRUPPAPPULIYUR,SR,"Cuddalore, Tamil Nadu",
Point,82.448864,25.562644,Feature,,KWBR,KATWAR BAZAAR,,,
Point,77.0880662097,12.6253503,Feature,,NXH,NIDAGHATTA,,,
Point,88.246307,24.173693,Feature,West Bengal,LCAE,LALBAGH COURT ROAD,ER,"Lalbagh Court Road, West Bengal",
Point,92.763075,26.681165999999997,Feature,,DKGN,DEKARGAON,,,
Point,88.19442228000001,22.49283248,Feature,,KBGB,Komagata Maru Budge Budge,,,
Point,74.5655589,13.98866,Feature,Karnataka,BTJL,BHATKAL,KR,"Bhatkal, Karnataka",
Point,88.329724,23.242082,Feature,West Bengal,BGRA,BAGHNAPARA,ER,"Kalna-Memari Rd, West Bengal",
Point,69.451972,22.138132,Feature,,MGTD,MEGHPUR TITODI,,,
Point,93.163576,25.757118,Feature,,LMGS,LUMDING SOUTH,,,
Point,76.42154342159999,30.361156358899997,Feature,,DMWP,Dmw Patiala Halt,,,
Point,87.2896485193,22.4068330073,Feature,,CSY,COSSYE,,,
Point,83.084478,25.573305,Feature,Uttar Pradesh,DDNA,Dudhaunda,NER,"Aunrihar, Uttar Pradesh",
Point,73.523178,29.45876,Feature,,MNGR,Mohan Nagar,,,
Point,80.927742,26.875644,Feature,,DALF,DALI GANJ,,,
Point,75.780127,14.527464,Feature,,KMPS,Kumara Patnam Bg Sdg,,,
Point,75.8671171741,23.1138506265,Feature,,MABG,MATANA BUZURG,,,
Point,76.940934,26.037543,Feature,Madhya Pradesh,IKD,Ikdori,NCR,"State Highway 2, Madhya Pradesh",
Point,75.755456,22.877384,Feature,Madhya Pradesh,BLDK,Balauda Takun,WR,"State Highway 27, Madhya Pradesh",
Point,87.6057220984,25.4375440848,Feature,,KRMP,Kumaripur Halt,,,
Point,84.1867607922,26.7699800293,Feature,,GSRM,Gauri Sriram,,,
Point,81.53283,16.549141,Feature,,BBRA,Bbra,,,
Point,82.946083,19.874057,Feature,,JNRD,Junagarh Road,,,
Point,87.948672,22.221674,Feature,West Bengal,KSBP,Keshabpur,SER,"Haldia Mechada via Tamluk, West Bengal",
Point,75.62385717000001,28.96314483,Feature,,BVZ,Naloi Barwa,,,
Point,75.342247,25.286385000000003,Feature,,JNRI,Jalandari,,,
Point,76.268569,11.153243999999999,Feature,,TDPM,Todikkapulam Halt,SR,,
Point,79.860374,22.343556,Feature,,KHR,Khairee Halt,,,
Point,92.610161,24.561850000000003,Feature,Assam,LLBR,Lalabazar,?,"Kalachera Rd, Assam",
Point,77.8728203638,17.4835646427,Feature,Andhra Pradesh,SSPD,Sadashivapet Road,SCR,"Sadashivapet, Andhra Pradesh",
Point,74.13556886469999,30.212074913600002,Feature,,CWDA,Chuhriwala Dhanna,,,
Point,74.894329,12.874231,Feature,,PADL,Padil,,,
Point,74.8886623096,24.413060577899998,Feature,,JMKL,JAMUNIA KALAN,,,
Point,84.50216300000001,26.815895,Feature,,PJPI,PRAJAPATI HALT,,,
Point,75.775752,16.585003999999998,Feature,,KGIH,KALGURKI HALT,,,
Point,83.112494,18.175095,Feature,,BDVR,Bodavara,,,
Point,86.0334555469,25.4497699558,Feature,,BEHT,BIHAT HALT,,,
Point,75.469303,15.431087999999999,Feature,,KNKP,KONDIKOPPA,,,
Point,78.4222417542,29.6609552552,Feature,,MRPM,MATHURAPUR MOR HALT,,,
Point,79.912753,20.613113,Feature,,CCBG,Chicholi Buzurg,,,
Point,86.0966802881,25.4350086438,Feature,,SHHT,SINGHAUL HALT,,,
Point,79.202726,12.672036,Feature,,SDPT,SEDARAMPATTU,,,
Point,84.941759,26.924721,Feature,,ADX,ADAPUR,,,
Point,92.734685,26.709021999999997,Feature,,BKTB,BINDUKURI,,,
Point,77.832038,19.406761,Feature,,KDBR,KHADKI BAZAR,,,
Point,85.2874685571,25.421986000100002,Feature,,DHWN,Dhaniyawan,,,
Point,74.245042,28.04419,Feature,,STNR,Sitalnagar,,,
Point,88.43738,26.83822,Feature,,GMK,GULMA KHOLA,,,
Point,74.45849,24.861017,Feature,,NTWL,Netawal,,,
Point,84.38246,26.488339,Feature,,NKBR,Narkatia Bazar,,,
Point,70.714894,22.902131,Feature,,BRL,BARWALA ROAD,,,
Point,87.26505300000001,22.325255000000002,Feature,,NPTY,NIMPURA THROUGH YARD,,,
Point,83.0477742334,24.3548979309,Feature,,GMX,GURMURA,,,
Point,77.6355093567,13.0578558367,Feature,,THSA,THANISANDRA,,,
Point,86.58456,25.27073,Feature,,GOG,GHORGHAT,,,
Point,74.88113670000001,12.866703,Feature,,KNKD,Kankanadi,,,
Point,93.707766,25.854971000000003,Feature,Nagaland,RXR,RANGAPAHAR,NFR,"Bridge, Nagaland",
Point,82.988313,24.446331,Feature,,OBAC,OBRA-A-CABIN,,,
Point,71.58559399999999,23.84693,Feature,Gujarat,RDHP,RADHANPUR,WR,"Patan, Gujarat",
Point,86.885648,23.745854,Feature,,STNC,Sitarampur Link Cabin,,,
Point,75.60945677000001,31.9834478985,Feature,,MSBR,MUSAHIBPUR,,,
Point,75.632658,31.459179,Feature,,BSPD,BIASPIND,,,
Point,84.0939686646,26.8285100187,Feature,,CHAF,Chaf Halt,,,
Point,73.10053242309999,27.9655265319,Feature,,DBK,Darbari,,,
Point,82.057491,21.846442,Feature,,IBHH,Ibhh,,,
Point,72.401679,23.521871,Feature,,JDNM,JAGUDAN,,,
Point,81.763465,21.443752,Feature,,IBHD,Ibhd,,,
Point,88.45228599999999,22.226102,Feature,West Bengal,DBT,Dakshin Barasat,ER,"Barasat, West Bengal",
Point,72.471105,23.326449,Feature,,JULF,Jhulasan,,,
Point,83.15839799999999,19.93393,Feature,,BWIP,Bhawanipatna,,,
Point,85.838015,20.369711,Feature,,KJR,Kalajhari,,,
Point,72.401879,23.522071,Feature,,JDNF,Jagudan,,,
Point,77.396587,27.481951,Feature,,BEHJ,Behj,,,
Point,83.33018200000001,19.990686,Feature,,GRCP,G. Ramchandrapur,,,
Point,75.576076,28.545807,Feature,,GLKN,Gugalwa Kirtan,,,
Point,75.28544676759999,14.017783668700002,Feature,,KCLA,Kenchanalu Halt,,,
Point,87.71098052250001,25.339562331299998,Feature,,TNPR,Tejnarayanpur,,,
Point,70.497006,21.450802,Feature,Gujarat,TORA,Torniya,WR,"Torniya, Gujarat",
Point,74.8417412,20.7843263,Feature,Maharashtra,BRVR,Borvihir,CR,"Dhule, Maharashtra",
Point,80.010141,22.560295999999997,Feature,Madhya Pradesh,TPNI,Tuiya Pani,SECR,"Pindrai, Madhya Pradesh",
Point,79.648304,10.817963,Feature,,VRK,Virkudi,,,
Point,79.579542,20.712948,Feature,,BHRH,Bhuyar Halt,,,
Point,83.75710400000001,26.941536,Feature,,MTBG,Matia Barghat Halt,,,
Point,74.63844900000001,24.792781,Feature,,SMPC,Shambhupura C Cabin,,,
Point,80.31352000000001,17.495052,Feature,Andhra Pradesh,GHPU,Gandhipuram Halt,SCR,"Gandhi Nagar, Andhra Pradesh",
Point,87.672822,21.774098,Feature,,STLB,Sitalpur Bengal,,,
Point,88.11853982,22.8311582,Feature,West Bengal,HPL,Haripal,ER,"State Highway 2, West Bengal",
Point,77.71074,21.020729000000003,Feature,,WLGN,Walgaon,,,
Point,88.16988226000001,26.57689211,Feature,,ADQ,Adhikari,,,
Point,75.951951,22.859111000000002,Feature,,DKCH,DAKACHA,,,
Point,79.12441763240001,12.809316794699999,Feature,,KNB,KANIYAMBADI,,,
Point,78.12035800000001,26.130622,Feature,,NGON,NAUGAON,,,
Point,79.891216,16.132576,Feature,,VLCA,VELLALCHERUVU H,,,
Point,75.552627,18.130093,Feature,Maharashtra,SEI,SHENDRI,CR,"State Highway 77, Maharashtra",
Point,85.432679,25.068848,Feature,,KHDH,Karahdih Halt,,,
Point,74.264117,16.701278000000002,Feature,,GRMT,GUR MARKET,,,
Point,77.33435399999999,19.1674,Feature,,MTDI,MALTEKDI,,,
Point,79.26630999999999,22.952676,Feature,Madhya Pradesh,GPC,GHATPINDRAI,WCR,"Ghatpindra, Madhya Pradesh",
Point,81.970286,25.875223000000002,Feature,Uttar Pradesh,VPO,BHUPIA MAU,NR,"Dandupur, Uttar Pradesh",
Point,78.180007,21.449662999999997,Feature,,BNOD,Benoda,,,
Point,94.8439823962,27.004637018300002,Feature,Assam,LXA,LAKSWA,NFR,"Kukurachowa Gaon Rd, Assam",
Point,80.256817,13.108535,Feature,,VPY,VYASARPADI,,,
Point,76.18245499999999,30.824281,Feature,,SMRL,SAMRALA,,,
Point,77.75944219360001,22.6063459486,Feature,,ITMA,ITARSI MARSHALING YARD,,,
Point,79.246686,22.057632,Feature,,CHUA,Chourai,,,
Point,74.99009799999999,29.767847,Feature,,SCV,Sukhchain,,,
Point,78.4572240295,17.732096310200003,Feature,,KUCH,KUCHAVARAM HALT,,,
Point,77.1618431097,19.476361933099998,Feature,,JUNX,JUNONA HALT,,,
Point,86.431257,23.682542,Feature,,PBQ,Pathardih Bazar,,,
Point,72.79082100000001,19.624601000000002,Feature,Maharashtra,KLV,KELVA ROAD,WR,"Thane, Maharashtra",
